group,queryid,geneid,C_RawCounts,T_RawCounts,C_Meantpm,T_Meantpm,regulation,FoldChange,subjectid,subjectdescription,taxon1,taxon2,taxon5,taxon6,subjectid_2,taxon6_2,bitscore_2,bitscore2_2,keywords_2,subjectdescription_2,FoldChange(log),FoldChange(EBSeq),PPDE,identity,evalue,bitscore,bitscore2,querylength,Alignment_vs_Q_SeqLength,ID,subjectlength,Alignment_vs_S_SeqLength,GO,PFAM,Panther,KEGG,KEGGec,KO,KOGAnnotation,taxon3,taxon4,Taxonomy,GO_2,PFAM_2,Panther_2,KEGG_2,KEGGec_2,KO_2,KOGAnnotation_2
PolyA_DEIso,Salix_HiSeq_c54746_g2_i2,Salix_HiSeq_c54746_g2,117,111,11.71,8.10,Control,1.45,SapurV1A.0053s0810.1.p,monothiol glutaredoxin-S14 protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0053s0810.1.p;gi|743870939|ref|XP_011033719.1|,Salix purpurea;Populus euphratica,327;311,93;85,"[('monothiol', 2), ('glutaredoxin-S7,', 1), ('PREDICTED:', 1), ('[Populus', 1), ('glutaredoxin-S14', 1)]","monothiol glutaredoxin-S14 protein;PREDICTED: monothiol glutaredoxin-S7, chloroplastic [Populus euphratica]",0.16,0.67,0.99,100,5.00E-113,327,93,762,68.11,0,173,100.00,GO:0009055;GO:0015035;GO:0045454,PF00462,PTHR10293,0,0,0,KOG1752,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0009055;GO:0015035;GO:0045454,PF00462,PTHR10293,0,0,0,KOG1752
PolyA_DEIso,Salix_HiSeq_c715957_g1_i1,Salix_HiSeq_c715957_g1,145,46,28.21,8.08,Control,3.49,SapurV1A.0085s0300.1.p,"transmembrane protein, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0085s0300.1.p,Salix purpurea,119,82,"[('transmembrane', 1), ('putative', 1)]","transmembrane protein, putative",0.54,0.29,1.00,100,3.00E-35,119,82,344,61.92,0,71,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c206540_g1_i1,Salix_HiSeq_c206540_g1,169,60,36.51,8.07,Control,4.52,SapurV1A.2523s0030.1.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.2523s0030.1.p,Salix purpurea,142,100,"[('hypothetical', 1)]",hypothetical protein,0.66,0.22,1.00,100,2.00E-43,142,100,553,37.97,0,70,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c440925_g1_i1,Salix_HiSeq_c440925_g1,108,96,13.44,7.92,Control,1.70,SapurV1A.0945s0020.2.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0945s0020.2.p;SapurV1A.1130s0040.1.p;Potri.019G076400.2;tr|A9PCL6|A9PCL6_POPTR;gi|224145099|ref|XP_002325526.1|,Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,270;270;263;263;263,94;94;90;90;90,"[('hypothetical', 3), ('ortholog', 1), ('POPTR_0019s10500g', 1), ('Uncharacterized', 1), ('[Populus', 1)]","hypothetical protein;hypothetical protein;similar to Expressed protein in Arabidopsis thaliana;[ ortholog of At1g33810,];Uncharacterized protein;hypothetical protein POPTR_0019s10500g [Populus trichocarpa]",0.23,0.62,0.98,100,8.00E-92,270,94,681,61.67,0,140,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0;pop:POPTR_0019s10500g,0,0,0
PolyA_DEIso,Salix_HiSeq_c583680_g1_i3,Salix_HiSeq_c583680_g1,118,24,29.60,7.86,Control,3.77,SapurV1A.2487s0010.1.p,glycoside hydrolase family 1 protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.2487s0010.1.p,Salix purpurea,47,66,"[('glycoside', 1), ('family', 1), ('hydrolase', 1)]",glycoside hydrolase family 1 protein,0.58,0.28,1.00,70.97,5.00E-07,47,66,226,41.15,0,375,8.27,GO:0004553;GO:0005975,PF00232,PTHR10353,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0004553;GO:0005975,PF00232,PTHR10353,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c588938_g4_i7,Salix_HiSeq_c588938_g4,98,84,11.98,7.58,Control,1.58,SapurV1A.0124s0370.1.p,chaperonin 10,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0124s0370.1.p;Potri.014G044300.1;tr|A9P8A5|A9P8A5_POPTR;gi|566202457|ref|XP_006375101.1|,Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,244;236;234;234,99;93;92;92,"[('family', 2), ('chaperonin', 2), ('(1of2)', 1), ('co-ortholog', 1), ('[Populus', 1)]","chaperonin 10;similar to CHAPERONIN 10;[ co-ortholog (1of2) of At2g44650, At3g60210, ];Chaperonin 10 family protein;chaperonin 10 family protein [Populus trichocarpa]",0.20,0.70,0.99,99.18,1.00E-81,244,99,610,60.00,0,139,87.77,GO:0005737;GO:0006457,PF00166,PTHR10772:SF0,0,0,0,KOG1641,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0005737;GO:0006457;GO:0005737,PF00166;PF00166,PTHR10772:SF0;PTHR10772:SF0;PTHR10772;CHLOROPLAST CHAPERONIN 10 (PTHR10772:SF13),0;pop:POPTR_0014s04380g,0,0;K04078,KOG1641;KOG1641;0
PolyA_DEIso,Salix_HiSeq_c493613_g1_i3,Salix_HiSeq_c493613_g1,101,68,14.20,7.37,Control,1.93,SapurV1A.0491s0020.1.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0491s0020.1.p,Salix purpurea,116,73,"[('hypothetical', 1)]",hypothetical protein,0.28,0.52,1.00,100,3.00E-33,116,73,499,46.89,0,78,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c593983_g7_i1,Salix_HiSeq_c593983_g7,62,50,12.19,7.36,Control,1.66,SapurV1A.1632s0040.1.p,RNA recognition motif 2 in RNA-binding protein musashi-like musashi protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.1632s0040.1.p;SapurV1A.1632s0040.2.p;SapurV1A.1632s0040.3.p;tr|B9I221|B9I221_POPTR;gi|566196498|ref|XP_002318459.2|,Salix purpurea;Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa,115;115;115;96;96,78;78;78;73;73,"[('motif', 3), ('musashi', 3), ('RNA', 3), ('musashi-like', 3), ('recognition', 3)]",RNA recognition motif 2 in RNA-binding protein musashi-like musashi protein;RNA recognition motif 2 in RNA-binding protein musashi-like musashi protein;Uncharacterized protein;hypothetical protein POPTR_0012s02900g [Populus trichocarpa],0.22,0.61,0.96,100,1.00E-31,115,78,387,55.04,0,248,28.63,GO:0003676,PF00076,PTHR24011:SF26,0,0,0,KOG0149,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0003676;GO:0003676;GO:0000166,PF00076;PF00076,PTHR24011:SF26;PTHR24011:SF26;0,0;pop:POPTR_0012s02900g,0,0,KOG0149;KOG0149;0
PolyA_DEIso,Salix_HiSeq_c506120_g1_i1,Salix_HiSeq_c506120_g1,68,43,16.07,6.87,Control,2.34,SapurV1A.0834s0080.1.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0834s0080.1.p;gi|743841229|ref|XP_011026412.1|,Salix purpurea;Populus euphratica,198;191,100;94,"[('PREDICTED:', 1), ('uncharacterized', 1), ('[Populus', 1), ('LOC105127025', 1), ('hypothetical', 1)]",hypothetical protein;PREDICTED: uncharacterized protein LOC105127025 [Populus euphratica],0.37,0.39,1.00,100,2.00E-65,198,100,339,84.96,0,128,75.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c282280_g1_i1,Salix_HiSeq_c282280_g1,115,117,9.98,6.73,Control,1.48,SapurV1A.0257s0070.1.p,"transmembrane protein, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0257s0070.1.p;tr|B9NBG4|B9NBG4_POPTR;gi|743937241|ref|XP_011013024.1|;gi|566206197|ref|XP_006374360.1|,Salix purpurea;Populus trichocarpa;Populus euphratica;Populus trichocarpa,397;375;376;375,93;83;83;83,"[('[Populus', 2), ('POPTR_0015s06410g', 1), ('PREDICTED:', 1), ('putative', 1), ('uncharacterized', 1)]","transmembrane protein, putative;Uncharacterized protein;PREDICTED: uncharacterized protein LOC105117153 [Populus euphratica];hypothetical protein POPTR_0015s06410g [Populus trichocarpa]",0.17,0.68,0.98,97.1,3.00E-139,397,93,898,69.15,0,207,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0016021;0,0,0,pop:POPTR_0015s06410g;0,0,0,0
PolyA_DEIso,Salix_HiSeq_c592650_g1_i2,Salix_HiSeq_c592650_g1,238,103,19.41,6.67,Control,2.91,SapurV1A.0056s0650.1.p,chalcone synthase,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0056s0650.1.p;SapurV1A.0056s0660.1.p;SapurV1A.0056s0640.1.p;gi|743818535|ref|XP_011020677.1|;gi|743818556|ref|XP_011020681.1|;Potri.003G176800.1;Potri.003G176900.1;tr|B9H087|B9H087_POPTR;tr|B9H088|B9H088_POPTR;gi|224072642|ref|XP_002303820.1|,Salix purpurea;Salix purpurea;Salix purpurea;Populus euphratica;Populus euphratica;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,427;419;415;414;414;413;412;413;412;413,99;96;95;94;94;93;93;93;93;93,"[('synthase', 8), ('chalcone', 5), ('family', 3), ('[Populus', 3), ('naregenin-chalcone', 3)]","chalcone synthase;chalcone synthase;PREDICTED: chalcone synthase 1-like isoform X1 [Populus euphratica];PREDICTED: chalcone synthase 1 [Populus euphratica];similar to naregenin-chalcone synthase. [ORG:Medicago sativa];[ co-ortholog (1of6) of CAA38456, S49203, 1JWX_A, CAA00091, Q9ZRR8, P51081, CAA44186, AAL09179, S33610, AAL09175, 1D6I_A, AAF71254, 1I88_A, CAA10641, CAA44933, S35166, AAM00232, BAA01075, P300;[ co-ortholog (5of6) of CAA38456, S49203, 1JWX_A, CAA00091, Q9ZRR8, P51081, CAA44186, AAL09179, S33610, AAL09175, 1D6I_A, AAF71254, 1I88_A, CAA10641, CAA44933, S35166, AAM00232, BAA01075, P300;Naregenin-chalcone synthase family protein;naregenin-chalcone synthase family protein [Populus trichocarpa]",0.46,0.40,1.00,99.52,2.00E-148,427,99,913,69.00,0,392,53.57,GO:0008415;GO:0009058,PF02797;PF00195,PTHR11877:SF9,0,2.3.1.74,K00660,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0008415;GO:0009058;GO:0008415;0;GO:0016746;GO:0016747;GO:0006633;GO:0016020;GO:0008610;GO:0004315,PF02797;PF00195;PF02797;0,PTHR11877:SF9;PTHR11877:SF9;0;CHALCONE SYNTHASE (PTHR11877:SF27),0;pop:POPTR_0003s17540g;pop:POPTR_0003s17550g,2.3.1.74;2.3.1.74;0,K00660;K00660;0,0
PolyA_DEIso,Salix_HiSeq_c597851_g2_i1,Salix_HiSeq_c597851_g2,170,161,10.01,6.59,Control,1.52,SapurV1A.3919s0010.1.p,tyrosine kinase domain protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.3919s0010.1.p;SapurV1A.0349s0150.1.p,Salix purpurea;Salix purpurea,422;419,100;98,"[('domain', 2), ('kinase', 2), ('tyrosine', 2)]",tyrosine kinase domain protein;tyrosine kinase domain protein,0.18,0.63,0.97,99.51,3.00E-143,422,100,1257,48.93,0,487,42.09,GO:0004672;GO:0005524;GO:0006468,PF00069,PTHR24420:SF894,0,0,0,KOG1187,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468,PF00069;PF00069,PTHR24420:SF894;PTHR24420:SF894,0,0,0,KOG1187;KOG1187
PolyA_DEIso,Salix_HiSeq_c519876_g1_i1,Salix_HiSeq_c519876_g1,112,77,13.61,6.57,Control,2.07,SapurV1A.0143s0220.1.p,"transmembrane protein, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0143s0220.1.p,Salix purpurea,156,57,"[('transmembrane', 1), ('putative', 1)]","transmembrane protein, putative",0.32,0.50,1.00,100,2.00E-47,156,57,630,67.62,0,142,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c487849_g1_i1,Salix_HiSeq_c487849_g1,132,130,10.39,6.53,Control,1.59,SapurV1A.0152s0150.1.p,50S ribosomal protein L14,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0152s0150.1.p,Salix purpurea,310,89,"[('L14', 1), ('50S', 1), ('ribosomal', 1)]",50S ribosomal protein L14,0.20,0.63,0.99,99.42,2.00E-105,310,89,1020,50.88,0,173,100.00,GO:0003735;GO:0005840;GO:0006412;GO:0015934,PF00238,PTHR11761:SF3,0,0,K02874,KOG0901,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0003735;GO:0005840;GO:0006412;GO:0015934,PF00238,PTHR11761:SF3,0,0,K02874,KOG0901
PolyA_DEIso,Salix_HiSeq_c591143_g3_i1,Salix_HiSeq_c591143_g3,234,87,22.10,6.48,Control,3.41,SapurV1A.0691s0010.1.p,cytochrome P450 family protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0691s0010.1.p;SapurV1A.1012s0120.1.p;SapurV1A.1012s0100.1.p,Salix purpurea;Salix purpurea;Salix purpurea,481;479;456,91;91;83,"[('P450', 3), ('family', 3), ('cytochrome', 3)]",cytochrome P450 family protein;cytochrome P450 family protein;cytochrome P450 family protein,0.53,0.34,0.99,100,1.00E-168,481,91,766,99.87,0,509,50.10,GO:0005506;GO:0009055;GO:0016705;GO:0020037,PF00067,PTHR24298:SF44,0,0,0,KOG0156,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0005506;GO:0009055;GO:0016705;GO:0020037;GO:0005506;GO:0020037,PF00067;PF00067;PF00067,PTHR24298:SF44;PTHR24298:SF44;PTHR24298:SF44,0,0,0,KOG0156;KOG0156;KOG0156
PolyA_DEIso,Salix_HiSeq_c506871_g2_i2,Salix_HiSeq_c506871_g2,77,60,11.93,6.36,Control,1.88,SapurV1A.0010s0020.1.p,"sugar transporter, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0010s0020.1.p;SapurV1A.0010s0020.2.p;SapurV1A.0239s0010.1.p;SapurV1A.7244s0010.1.p;SapurV1A.7245s0010.1.p;SapurV1A.0010s0020.3.p;SapurV1A.7244s0010.2.p;SapurV1A.0239s0010.2.p,Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea,81;81;81;81;81;80;80;80,100;100;100;100;100;99;99;99,"[('putative', 8), ('transporter,', 8), ('hexose', 4), ('sugar', 4)]","sugar transporter, putative;sugar transporter, putative;hexose transporter, putative;hexose transporter, putative",0.27,0.52,0.95,100,2.00E-17,81,100,564,19.15,0,503,7.16,GO:0016021;GO:0022857;GO:0055085,PF00083,PTHR24063:SF116,0,0,0,KOG0254,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0016021;GO:0022857;GO:0055085;GO:0016021;GO:0055085,PF00083;PF00083;PF00083,PTHR24063:SF116;PTHR24063:SF116;PTHR24063:SF116,0,0,0,KOG0254;KOG0254;0
PolyA_DEIso,Salix_HiSeq_c586380_g3_i1,Salix_HiSeq_c586380_g3,57,42,11.48,6.20,Control,1.85,SapurV1A.0353s0180.1.p,sugar porter (SP) family MFS transporter,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0353s0180.1.p,Salix purpurea,149,83,"[('family', 1), ('sugar', 1), ('MFS', 1), ('porter', 1), ('transporter', 1)]",sugar porter (SP) family MFS transporter,0.27,0.53,0.99,100,8.00E-43,149,83,401,67.33,0,478,18.83,GO:0016021;GO:0022857;GO:0055085,PF00083,PTHR24063:SF74,0,0,0,KOG0254,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0016021;GO:0022857;GO:0055085,PF00083,PTHR24063:SF74,0,0,0,KOG0254
PolyA_DEIso,Salix_HiSeq_c598607_g1_i3,Salix_HiSeq_c598607_g1,56,23,20.74,6.14,Control,3.38,SapurV1A.0805s0030.1.p,homeobox leucine zipper protein ATHB-15,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0805s0030.1.p;Potri.001G188800.1;Potri.001G188800.2;Potri.001G188800.3;SapurV1A.0002s0010.1.p;SapurV1A.0370s0160.1.p;tr|Q5D1M2|Q5D1M2_POPTR;Potri.001G188800.4;gi|224059140|ref|XP_002299735.1|;Potri.003G050100.1,Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,103;102;102;102;102;102;101;101;101;101,100;98;98;98;97;97;97;97;97;96,"[('similar', 15), ('zipper', 9), ('family', 6), ('homeobox-leucine', 6), ('co-ortholog', 5)]","homeobox leucine zipper protein ATHB-15;homeobox-leucine zipper family protein;similar to lipid-binding START domain-containing protein;similar to to HD-zip transcription factor (athb-8) (GI:7270235) (Arabidopsis thaliana);similar to homeobo;[ co-ortholog (2of2) of At1g52150, ];homeobox leucine zipper protein ATHB-15;Class III HD-Zip protein 5;homeobox-leucine zipper family protein [Populus trichocarpa];[ co-ortholog (1of2) of At1g52150, ]",0.53,0.28,1.00,100,1.00E-26,103,100,203,66.50,0,839,5.36,GO:0003700;GO:0006355;GO:0043565,PF08670;PF00046;PF01852,PTHR24326:SF218,0,0,K09338,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0003700;GO:0006355;GO:0043565;GO:0003700;GO:0005634;GO:0003677;GO:0008289;0;GO:0006355,PF08670;PF00046;PF01852;PF08670;0;PF00046,PTHR24326:SF218;PTHR24326:SF218;0;HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-15 (PTHR24326:SF217);PTHR24326:SF218,0;pop:POPTR_0001s18930g,0,K09338;K09338;0;K09338,0
PolyA_DEIso,Salix_HiSeq_c579906_g6_i1,Salix_HiSeq_c579906_g6,92,88,8.67,6.07,Control,1.43,SapurV1A.0574s0240.1.p,NADPH:quinone oxidoreductase,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0574s0240.1.p;SapurV1A.0574s0240.2.p;SapurV1A.0574s0240.3.p;tr|B9GLZ8|B9GLZ8_POPTR;Potri.001G028000.1;gi|224053250|ref|XP_002297737.1|;tr|A9P8U5|A9P8U5_POPTR;gi|118481717|gb|ABK92798.1|,Salix purpurea;Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,367;365;365;360;360;360;356;356,93;93;93;91;91;91;89;89,"[('NADPH:quinone', 3), ('OXIDOREDUCTASE', 3), ('NADPH:QUINONE', 3), ('oxidoreductase', 3), ('[Populus', 2)]","NADPH:quinone oxidoreductase;NADPH:quinone oxidoreductase;NADPH:QUINONE OXIDOREDUCTASE family protein;similar to NADPH:QUINONE OXIDOREDUCTASE;[ co-ortholog (1of3) of At3g27890, ];NADPH:QUINONE OXIDOREDUCTASE family protein [Populus trichocarpa];Putative uncharacterized protein;unknown [Populus trichocarpa]",0.16,0.72,1.00,92.63,5.00E-128,367,93,800,71.25,0,217,87.56,0,PF03358,0,0,0,0,KOG4530,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0;GO:0016491;GO:0009055;GO:0050662,PF03358;PF03358;0,0;NADPH:QUINONE OXIDOREDUCTASE (PTHR30543:SF2),0;pop:POPTR_0001s06530g,0,0,KOG4530;KOG4530;0
PolyA_DEIso,Salix_HiSeq_c530773_g1_i1,Salix_HiSeq_c530773_g1,167,145,10.47,6.01,Control,1.74,SapurV1A.0106s0480.1.p,C2 domain protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0106s0480.1.p,Salix purpurea,582,79,"[('domain', 1)]",C2 domain protein,0.24,0.54,1.00,99.45,0,582,79,1234,88.25,0,439,82.69,GO:0005515,PF00168,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0005515,PF00168,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c578072_g2_i2,Salix_HiSeq_c578072_g2,132,82,14.93,5.91,Control,2.53,SapurV1A.0755s0190.1.p,cytochrome protein b5,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0755s0190.1.p,Salix purpurea,270,99,"[('cytochrome', 1)]",cytochrome protein b5,0.40,0.37,1.00,98.52,1.00E-91,270,99,677,59.82,0,135,100.00,GO:0020037,PF00173,PTHR19359,0,0,0,KOG0537,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0020037,PF00173,PTHR19359,0,0,0,KOG0537
